commune_id,name,area_km2
789,Lqliaa,106.74905168544501
790,M'Diq,100.39845870411955
791,M'Fassis,104.00215871538967
792,M'Garto,103.5185143314302
793,M'Hajer,101.16340457857586
794,M'Hamid El Ghizlane,107.3445952066686
795,M'Haya,102.47396866697818
796,M'Nabha,104.91639410052449
797,M'Qam Tolba,102.50031688157469
798,M'Ramer,105.22458591545
799,M'Saada,102.05429209722206
800,M'Semrir,105.18736725882627
801,M'Ssici,105.99538477626629
802,M'Tal,104.28348644264042
803,M'Zem Sanhaja,104.8769981181249
804,M'Zizel,104.67103525507264
805,M'Zouda,105.73340826574713
806,M'rirt,103.51567260012962
807,M'tioua,101.11754813254811
808,Maadna,103.81275618216023
809,Maatarka,103.54826835193671
810,Maaziz,102.878031689208
811,Machraa Ben Abbou,104.0853068139404
812,Machraa El Ain,106.68539212364703
813,Madagh,101.22979706188198
814,Maghraoua,102.57988189416938
815,Majjat,105.48460451792926
816,Majjate,102.75280894967727
817,Majmaa Tolba,102.85459276242182
818,Mallalienne,100.50041380524635
819,Malloussa,100.38154934509657
820,Mançoura,101.4875503492076
821,Marchouch,103.04054519953206
822,Marrakech,105.29088356951252
823,Martil,100.51888278545812
824,Masmouda,101.58348118909635
825,Massa,107.1320879291743
826,Matmata,102.39875852433033
827,Mayate,104.58578324783593
828,Mazguitam,101.90788301988505
829,Mechouar Kasbah,105.3228924293071
830,Mechra Bel Ksiri,101.81657733907923
831,Mechraa Hammadi,101.70666584465653
832,Mehdya,102.20734013523906
833,Mejji,105.36776101123542
834,Meknassa Acharqia,102.07648703735322
835,Meknassa Al Gharbia,102.18835285236128
836,Meknès,102.65705087431706
837,Melaab,105.46077317208983
838,Melga el Ouidane,101.87415755086113
839,Mellila,103.24674516450614
840,Merija,102.6054309150204
841,Mers El Kheir,102.66901706950739
842,Meskala,105.5657371240668
843,Meskoura,104.17813105648383
844,Messassa,102.20640989625826
845,Mestegmer,101.8898313161917
846,Mestferki,101.91622272424866
847,Mesti,107.86732422513887
848,Metrane,104.13664468517527
849,Mettouh,103.83745993906632
850,Mezguita,106.34225697000511
851,Mezraoua,101.88006989448331
852,Mibladen,103.95481551461853
853,Midar,101.37430486408994
854,Midelt,104.07619130681269
855,Mijik,113.16298677911982
856,Mikkes,102.36264780629426
857,Mirleft,107.60829635290429
858,Missour,103.6544152542483
859,Mkansa,102.11105971620418
860,Mkhalif,105.00573436683044
861,Mnasra,102.06816788483411
862,Mniaa,103.8887244425714
863,Mograne,101.97223656298593
864,Mogress,103.83088606502861
865,Moha Ou Hammou Zayani,103.75838685547933
866,Mohammédia,102.8873423836194
867,Moqrisset,101.38354666647501
868,Moualine el Oued,103.1760598225519
869,Mouarid,105.54746059700847
870,Moul El Bergui,104.2828766014427
871,Moulay Abdelkader,101.73551461682655
872,Moulay Abdelkrim,101.93961749458686
873,Moulay Abdellah Amghar,103.53208909882233
874,Moulay Ahmed Cherif,101.37317808857188
875,Moulay Aissa Ben Driss,104.75742567703128
876,Moulay Ali Chérif,105.68225606577471
877,Moulay Bouazza,103.40943592553958
878,Moulay Bouchta,101.89265520637855
879,Moulay Bousselham,101.44163859914988
880,Moulay Bouzarqtoune,105.25049237953499
881,Moulay Brahim,105.6387446988374
882,Moulay Driss Aghbal,102.85207526152954
883,Moulay Idriss Zarhoun,102.45026962226257
884,Moulay Yacoub,102.4109230702743
885,Mrhassiyine,102.51089133741334
886,Mrizigue,103.8914414010942
887,Msied,109.13134113652632
888,Msila,101.98073104489595
889,Mtalssa,101.45625203452073
890,Mtarnagha,102.6870591219049
891,Mzamza Janoubia,103.711110167671
892,Mzefroune,101.4770445828326
893,Mzilate,105.18719258578494
894,Mzoudia,105.2894252864644
895,Mzoura,103.90884016221389
896,Méchouar Fès Jdid,102.45168554922566
897,Méchouar de Casablanca,103.0211324961856
898,Médiouna,103.1646303171292
899,N'Kob,105.99595476035029
900,N'khila,103.80868500145152
901,Nador,101.07981560041662
902,Nagga,104.80914495885372
903,Naima,101.78295093472116
904,Naour,104.33211088809185
905,Nekkour,101.2762424708344
906,Nfifa,105.72719357721508
907,Nihit,106.74989991867915
908,Nouaceur,103.28073335904628
909,Nouirate,101.80806608567946
910,Nzala Bni Ammar,102.39466789597645
911,Nzalat Laadam,104.79086786787957
912,Ouad Essafa,106.85832060687244
913,Ouahat Sidi Brahim,105.17752993572503
914,Ouaklim,105.49195754923858
915,Oualili,102.40877433889546
916,Oualqadi,106.86790208797902
917,Ouaouizaght,104.65447232499719
918,Ouaoula,105.09690079279244
919,Ouaoumana,104.07140270411037
920,Ouaouzgane,101.25079024489969
921,Ouargui,105.05472659599036
922,Ouarzazate,106.06928725726902
923,Ouazguita,105.70476545160636
924,Ouazzane,101.54572038212791
925,Oudka,101.67274332954548
926,Oued Amlil,102.2921759719029
927,Oued El Makhazine,101.43567651323974
928,Oued Ifrane,103.5611855534371
929,Oued Jdida,102.59104777057655
930,Oued Jemaa,102.23072489071637
931,Oued L'Bour,105.78671077778563
932,Oued Lakhdar,104.98900064639747
933,Oued Laou,100.72710932185873
934,Oued Malha,101.39247674867511
935,Oued Naam,104.98791665956378
936,Oued Naanaa,103.71237671235576
937,Oued Zem,103.87024296307936
938,Ouijjane,107.45207407977432
939,Ouirgane,105.82924223784357
940,Ouislane,102.62035008496605
941,Ouisselsate,106.5295047708787
942,Ouizeght,103.89782944181934
943,Oujda,101.67379816353787
944,Oukaimeden,105.7540880185552
945,Oulad Aamer,104.78139690728858
946,Oulad Aamer Tizmarine,104.58458612766117
947,Oulad Aarrad,105.05530809937045
948,Oulad Abbou,103.5419044578448
949,Oulad Abdoune,103.87810303317383
950,Oulad Aissa,103.79630734678358
951,Oulad Aissa,103.65421996405348
952,Oulad Ali Mansour,100.84738341532648
953,Oulad Ali Toualaa,103.19852383574471
954,Oulad Ali Youssef,103.21690399176441
955,Oulad Amer,104.35168204689398
956,Oulad Amghar,100.99277062062174
957,Oulad Amrane,104.44163348153234
958,Oulad Ayad,104.63688419759274
959,Oulad Ayyad,102.40450076689012
960,Oulad Azzouz,103.98609467409551
961,Oulad Azzouz,103.12053831014782
962,Oulad Ben Hammadi,102.2268684944138
963,Oulad Berhil,106.39069471042603
964,Oulad Bouali Loued,104.72468134434894
965,Oulad Bouali Nouaja,104.14448526967317
966,Oulad Boubker,101.56120261084288
967,Oulad Boughadi,103.62668124353513
968,Oulad Bourima,102.02039635065012
969,Oulad Boussaken,104.22496551414952
970,Oulad Cebbah,103.3865083497949
971,Oulad Chbana,103.6203063102439
972,Oulad Cherki,104.54299247264862
973,Oulad Chrif,102.17431277548894
974,Oulad Dahou,106.68458602391183
975,Oulad Daoud,101.99382797349244
976,Oulad Daoud Zkhanine,101.27837043209001
977,Oulad El Garne,104.71892540715635
978,Oulad Fares,103.97454895451665
979,Oulad Fares El Halla,104.27306808903813
980,Oulad Fennane,103.59960465040058
981,Oulad Freiha,104.1610120809637
982,Oulad Frej,103.69749777019024
983,Oulad Ftata,103.49917916208506
984,Oulad Gnaou,104.49701106641442
985,Oulad Gouaouch,104.02751022065058
986,Oulad H'Cine,102.01345506939106
987,Oulad Hamdane,103.55206077778712
988,Oulad Hassoun,105.28049001004547
989,Oulad Hassoune Hamri,104.53146613994613
990,Oulad Hcine,103.64606288587674
991,Oulad Imloul,104.76779605355114
992,Oulad Khallouf,105.10431880597025
993,Oulad M'Barek,104.53354991972446
994,Oulad M'Hamed,103.57105337036774
995,Oulad M'Hammed,103.0812774359947
996,Oulad M'Rabet,105.31977918278426
997,Oulad Massaoud,104.60610254760832
998,Oulad Mimoun,102.23466471768916
999,Oulad Mkoudou,102.78413198282942
1000,Oulad Moumna,105.48261968465522
1001,Oulad Msabbel,104.51372789870948
1002,Oulad Mtaa,105.63764235982671
1003,Oulad Nacer,104.57301833573729
1004,Oulad Nouel,101.91189603391103
1005,Oulad Ouchih,101.21113287750632
1006,Oulad Rahmoune,103.49512361735106
1007,Oulad Said l'Oued,104.1793502564542
1008,Oulad Salah,103.28739338275045
1009,Oulad Salmane,104.73016577539966
1010,Oulad Saïd,103.75438101030886
1011,Oulad Sbaita,104.0961438762024
1012,Oulad Sbih,104.80701547395438
1013,Oulad Sghir,103.88009269814938
1014,Oulad Si Bouhya,104.02960730018094
1015,Oulad Sidi Ali Ben Youssef,103.6948356651701
1016,Oulad Slama,102.10135911079124
1017,Oulad Tayeb,102.61491487151943
1018,Oulad Yaacoub,104.84570104535669
1019,Oulad Yahia Lagraire,106.53492121421732
1020,Oulad Yahya Louta,103.06337359594181
1021,Oulad Zarrad,104.73785376176238
1022,Oulad Zbair,102.15671884501353
1023,Oulad Ziyane,103.22568440530449
1024,Oulad Zmam,104.42743563558906
1025,Ouled Aissa,106.49795096321031
1026,Ouled Bourahmoune,104.53454106161371
1027,Ouled Dlim,104.97801240114495
1028,Ouled Ghanem,103.93085552565753
1029,Ouled Ghziyel,102.68594845337793
1030,Ouled M'Rah,103.80992761347443
1031,Ouled Settout,101.39405632810667
1032,Ouled Sidi Abdelhakem,102.548361074063
1033,Ouled Teima,106.66836753720418
1034,Ouled Yaïch,104.37489306926727
1035,Ouled Youssef,104.21534448955208
1036,Ouled Zidane,103.2884064167738
1037,Oulmes,103.2460695784539
1038,Oum Dreyga,112.8889265214093
1039,Oum El Guerdane,107.72739150421694
1040,Oum Rabia,103.6224090224132
1041,Oumazza,102.72859983984381
1042,Ounagha,105.43312422512099
1043,Ouneine,106.15949864219874
1044,Ounnana,101.70693949516863
1045,Ourdana,101.2125199190341
1046,Ourika,105.62361425533891
1047,Ourtzagh,101.89399007847533
1048,Outabouabane,102.22394898044877
1049,Outat El Haj,103.30625885631889
1050,Outerbat,104.73723331675865
1051,Ouzioua,106.27394601004198
1052,Rabat,102.55678390385583
1053,Rahhala,105.61055968562141
1054,Ras Ain Rhamna,105.20746207330376
1055,Ras Al Ain,103.71777498256415
1056,Ras Asfour,101.87325015256647
1057,Ras El Ain,104.92383148754016
1058,Ras El Ma,101.1529452855466
1059,Ras El Oued,102.1060435413383
1060,Ras Ijerri,102.76049979683012
1061,Ras Laksar,102.57842166326009
1062,Ras Tabouda,102.47948556672782
1063,Rass Oumlil,108.51046729972586
1064,Ratba,101.57882942771539
1065,Rbaa El Fouki,102.04422045894898
1066,Rdadna Oulad Malek,103.2922709188424
1067,Reggada,107.59991186996922
1068,Rfala,104.71651012962684
1069,Rghioua,101.87200031243265
1070,Riah,103.50377499684691
1071,Rima,103.94883319176733
1072,Rislane,101.66092615306843
1073,Rissana Chamalia,100.96492919768207
1074,Rissana Janoubia,101.08263049507514
1075,Rommani,103.08539094496518
1076,Rouached,103.79177373694256
1077,Rouadi,101.0962689963635
1078,Saadla,104.47438801126555
1079,Sabaa Aiyoun,102.64033029973507
1080,Sabbah,102.75276453886181
1081,Saddina,100.5096409523394
1082,Safi,104.56304935738444
1083,Sahel Chamali,100.81631992338225
1084,Sahel Oulad H'riz,103.2963912631385
1085,Sahtryine,100.68845569575205
1086,Saidate,105.58270473964512
1087,Saidia,101.18272164743394
1088,Saka,101.85224070260301
1089,Salé,102.49803466629237
1090,Saniat Berguig,104.06923891883343
1091,Saâda,105.30054378183559
1092,Sbouya,107.97097681416199
1093,Sebaâ Rouadi,102.42564352368936
1094,Sebt Aït Rahou,103.36160429706797
1095,Sebt Ennabour,107.70862915320322
1096,Sebt Gzoula,104.72710532089695
1097,Sebt Loudaya,102.25874320417643
1098,Sebt Saiss,103.9749051341787
1099,Sefrou,102.72544249752536
1100,Sefsaf,101.84502913267352
1101,Selfat,102.23075644951314
1102,Selouane,101.23736608435865
1103,Semguet,104.13029322121292
1104,Senada,101.18963065859862
1105,Serghina,103.34689211053774
1106,Settat,103.71031356416643
1107,Sfafaa,102.11580767994747
1108,Sfassif,102.61091299192049
1109,Sgamna,104.02180046634749
1110,Shoul,102.61879000905901
1111,Si Hsaien Ben Abderrahmane,103.59105570241809
1112,Sid Zouine,105.27219222811982
1113,Sidi Aayad,104.50857343804091
1114,Sidi Abdallah,104.17924216808751
1115,Sidi Abdallah El Bouchouari,107.19900370342657
1116,Sidi Abdallah Ghiat,105.42233593948185
1117,Sidi Abdallah Ou Belaid,107.8396068951115
1118,Sidi Abdallah al Khayat,102.47548651369289
1119,Sidi Abdeljalil,105.07456009183079
1120,Sidi Abdelkhaleq,103.6107557178475
1121,Sidi Abdelkrim,103.49832203937694
1122,Sidi Abdellah Ou Said,106.21265353169292
1123,Sidi Abdelmoumen,105.67719159368426
1124,Sidi Abderrazak,102.48516237875447
1125,Sidi Abed,103.6723758643493
1126,Sidi Ahmed Benaissa,101.63911174749956
1127,Sidi Ahmed Cherif,101.83634788007475
1128,Sidi Ahmed El Khadir,104.28947771852836
1129,Sidi Ahmed Essayeh,105.7166358390823
1130,Sidi Ahmed Laaroussi,110.10636929236352
1131,Sidi Ahmed Ou Abdellah,106.7311067613773
1132,Sidi Ahmed Ou Amar,106.64180129067972
1133,Sidi Ahmed Ou Moussa,107.61201812047511
1134,Sidi Aissa,104.39033916126937
1135,Sidi Aissa Ben Ali,104.47324886126444
1136,Sidi Aissa Ben Slimane,104.92538980999961
1137,Sidi Aissa Regragui,105.2289099227637
1138,Sidi Al Kamel,101.84440140379593
1139,Sidi Ali,106.44140191189945
1140,Sidi Ali Belkassem,102.52810001757462
1141,Sidi Ali Ben Hamdouche,103.35674262372777
1142,Sidi Ali El Korati,105.0849547679536
1143,Sidi Ali Labrahla,104.64468035334721
1144,Sidi Ali bourakba,101.51283905166201
1145,Sidi Allal El Bahraoui,102.5144325136207
1146,Sidi Allal Lamsadder,102.65634844079614
1147,Sidi Allal Tazi,101.82365115452558
1148,Sidi Amar,103.80409406102262
1149,Sidi Ameur Al Hadi,101.54690600396134
1150,Sidi Azzouz,101.8607869874686
1151,Sidi Badhaj,105.61761878198013
1152,Sidi Bennour,104.11142523260787
1153,Sidi Bettache,103.1037434535101
1154,Sidi Bibi,106.8436574563384
1155,Sidi Boaal,107.07298301719129
1156,Sidi Borja,106.62362342281267
1157,Sidi Bou Othmane,104.96854820568115
1158,Sidi Bouabdelli,107.64769669575617
1159,Sidi Boubker,101.94461696664803
1160,Sidi Boubker,105.03819979215041
1161,Sidi Boubker El Haj,101.3907723762095
1162,Sidi Bouhria,101.67165654420387
1163,Sidi Bouknadel,102.3726495471783
1164,Sidi Boulaalam,105.22366009140387
1165,Sidi Boulenouar,101.88897433679085
1166,Sidi Boulkhalf,105.22444539982826
1167,Sidi Boumehdi,104.06842441251501
1168,Sidi Boumoussa,106.674041823484
1169,Sidi Bousber,101.82350670127198
1170,Sidi Boushab,106.99644947843626
1171,Sidi Boutayeb,103.64493797766045
1172,Sidi Boutmim,101.38354543107562
1173,Sidi Bouzid Arragragui,105.44869209546596
1174,Sidi Bouzineb,101.51886816578917
1175,Sidi Chiker,105.0686496286653
1176,Sidi Dahmane,106.53357840469107
1177,Sidi Daoud,102.20204506092705
1178,Sidi Eddahbi,103.63793371338397
1179,Sidi El Abed,102.13327323808335
1180,Sidi El Ghandour,102.67714029131457
1181,Sidi El Hattab,104.47034487174824
1182,Sidi El Jazouli,105.61265701334924
1183,Sidi El Makhfi,103.40405416674912
1184,Sidi El Mekki,103.42838578857481
1185,Sidi El Mokhfi,101.71992815216072
1186,Sidi El Mokhtar,105.32490223227069
1187,Sidi Ettiji,104.69754672655836
1188,Sidi Ghanem,105.8463786970824
1189,Sidi Ghanem,104.06767631135881
1190,Sidi Ghaneme,105.67469440214336
1191,Sidi H'Mad Ou Hamed,105.60798416147009
1192,Sidi H'Saine Ou Ali,107.77550567407161
1193,Sidi Haj M’hamed,101.5901203469839
1194,Sidi Hajjaj,103.80178433889523
1195,Sidi Hajjaj Oued Hassar,103.09741592593491
1196,Sidi Hammadi,104.55716265877709
1197,Sidi Hcine,103.66423745593056
1198,Sidi Hmad Ou M'Barek,106.16619119886309
1199,Sidi Hrazem,102.50827177916653
1200,Sidi Hsaine,106.59116799058393
1201,Sidi Ifni,107.7543516275473
1202,Sidi Ishaq,105.02584239747375
1203,Sidi Jaber,104.46936721168458
1204,Sidi Kacem,102.2482100725174
1205,Sidi Kaouki,105.56081148050725
1206,Sidi Laaroussi,105.07830089144409
1207,Sidi Lahsen,102.47403749660589
1208,Sidi Lamine,103.85499867401086
1209,Sidi Lyamani,100.83212756039575
1210,Sidi M'Bark,107.84749482385814
1211,Sidi M'Hamed Akhdim,103.93934389995411
1212,Sidi M'Hamed Ben Lahcen,102.24277759157121
1213,Sidi M'Hamed Chelh,101.93920471565798
1214,Sidi M'Hamed Dalil,105.54965346539393
1215,Sidi M'Hamed Ou Marzouq,105.16936285421252
1216,Sidi Mansour,104.34853580687195
1217,Sidi Mohamed Ben Mansour,101.68009230913594
1218,Sidi Mohamed Lahmar,101.60919875465333
1219,Sidi Mohammed Ben Rahal,104.01608995255083
1220,Sidi Moussa,104.5762674966827
1221,Sidi Moussa Ben Ali,103.05380552913994
1222,Sidi Moussa El Majdoub,102.96269518509507
1223,Sidi Moussa Lamhaya,101.80695660982747
1224,Sidi Moussa Lhamri,106.5424711452797
1225,Sidi Mzal,107.23663449194282
1226,Sidi Ouaaziz,106.25236494885758
1227,Sidi Ouassay,107.03040439309552
1228,Sidi Rahal Chatai,103.18811890622601
1229,Sidi Rahhal,105.2606684458442
1230,Sidi Redouane,101.69716074410826
1231,Sidi Slimane,102.19761180318892
1232,Sidi Slimane Echcharaa,101.40698499709833
1233,Sidi Slimane Moul Al Kifane,102.708535206737
1234,Sidi Smaïl,103.84507646784186
1235,Sidi Taibi,102.2953652171418
1236,Sidi Yacoub,105.28516778629273
1237,Sidi Yahya Bni Zeroual,101.6919293848332
1238,Sidi Yahya Ou Saad,104.17116851173341
1239,Sidi Yahya Ou Youssef,104.35991695499979
1240,Sidi Yahya Zaer,102.87255498114973
1241,Sidi Yahya du Gharb,102.1444569742307
1242,Sidi Youssef Ben Ahmed,102.70342396106571
1243,Sidi el Aïdi,103.60065062437207
1244,Siroua,106.30171913094819
1245,Skhirate,102.70141607429832
1246,Skhour Rhamna,104.3262333679013
1247,Skoura Ahl El Oust,105.9386950773187
1248,Skoura Lhadra,104.32563340989873
1249,Skoura M'Daz,103.06487688003108
1250,Smara,110.42931308690459
1251,Smimou,105.74220334365964
1252,Smià,102.51023736665957
1253,Souaken,101.14921221882105
1254,Soualem Trifiya,103.17051550699398
1255,Souihla,105.30643717106432
1256,Souk El Arba Du Gharb,101.69504347397014
1257,Souk Kdim,100.53935117926449
1258,Souk L'Qolla,101.15506983199157
1259,Souk Lakhmis Dades,105.72565961047076
1260,Souk Sebt Oulad Nemma,104.53095670416951
1261,Souk Tlet El Gharb,101.72161252098158
1262,Souk Tolba,101.20191842201166
1263,Sour El Aaz,105.03866199729964
1264,Stehat,100.92593634990044
1265,Sti Fadma,105.73022664850578
1266,Tabant,105.25235522305593
1267,Tabaroucht,104.71386635722592
1268,Tabia,107.09527464862913
1269,Tabia,104.87280895421281
1270,Tabouda,101.61146853212267
1271,Tachraft,103.97425700118765
1272,Taddart,102.27966904453933
1273,Tadighoust,104.9841948656831
1274,Tadrart,106.22484358586371
1275,Tafajight,103.01140035153367
1276,Tafedna,105.89213565317914
1277,Tafersit,101.26969585102051
1278,Tafetachte,105.29518118267879
1279,Tafingoult,106.24329899763688
1280,Tafoughalt,101.54786383698229
1281,Tafrant,101.71879457426257
1282,Tafraout,107.4126824149862
1283,Tafraout El Mouloud,107.448793141637
1284,Tafraouten,106.30542213097215
1285,Taftechna,106.38703972916119
1286,Tagant,107.98176816897467
1287,Taghazout,106.45317964022979
1288,Taghbalte,106.47063077567145
1289,Taghjijt,108.24712652340531
1290,Taghramt,100.28535632276908
1291,Taghzirt,104.38786428188905
1292,Taghzout,101.58398558502086
1293,Taghzoute N'Ait Atta,105.47593041113578
1294,Tagleft,104.6049900020007
1295,Tagmout,107.19999837735668
1296,Tagounite,107.14302583551034
1297,Tah,109.33395361108705
1298,Tahannaout,105.59588422626257
1299,Tahelouante,105.79569481452927
1300,Tahla,102.45628339168616
1301,Taifa,102.08277384843677
1302,Takate,105.23580855689943
1303,Takoucht,105.74843016872182
1304,Talambote,101.08698115195148
1305,Talat N'Yaaqoub,106.03460939368233
1306,Talgjount,106.25549348583445
1307,Talilit,101.12646278296597
1308,Taliouine,106.51221175352111
1309,Taliouine Assaka,108.11654455540702
1310,Talmakante,106.17559859948233
1311,Talmest,105.07404597569257
1312,Talsint,104.12007467728108
1313,Talzemt,103.05689853080548
1314,Tamaguert,105.38941288832575
1315,Tamallalt,105.06687609385699
1316,Tamaloukte,106.41861534258351
1317,Tamanar,105.98960334481671
1318,Tamanarte,107.9839609223418
1319,Tamazouzte,105.44085313705727
1320,Tamchachate,103.10521204723045
1321,Tamda,104.36217592004687
1322,Tamda Noumercid,104.93326841667295
1323,Tamedit,101.65591201395728
1324,Tamegroute,106.81858041067608
1325,Tameslouht,105.48773974273354
1326,Tamezmoute,106.20773707306944
1327,Tamorot,101.41543681174517
1328,Tamri,106.3329076715745
1329,Tamsaout,101.50944842770696
1330,Tan-Tan,108.73756151366979
1331,Tanalt,107.34111138060689
1332,Tanant,104.97241396876052
1333,Tanaqoub,101.11174946720712
1334,Tancherfi,102.05291660199873
1335,Tangarfa,107.87995290011168
1336,Tanger,100.34230895736255
1337,Tanougha,104.35924572264776
1338,Tanourdi,103.92043388681486
1339,Tansifte,106.38602695893496
1340,Taoughilt,102.01503288792446
1341,Taouloukoult,105.75488966703415
1342,Taounate,101.87192815798335
1343,Taounza,104.77273504668847
1344,Taourirt,102.02792296092957
1345,Taouyalte,106.19128713803366
1346,Taouz,106.14634570386261
1347,Taouzint,104.77444006502628
1348,Tarfaya,109.26881774002686
1349,Targa Wassay,108.0852963370271
1350,Targante,105.96069197636098
1351,Targua Ntouchka,107.19074737234041
1352,Targuist,101.36859535635449
1353,Tarmigt,106.15598374605179
1354,Taroudant,106.55002062907442
1355,Tarsouat,107.5806819377467
1356,Tasoultante,105.38402726734057
1357,Tassegdelt,106.92883324017748
1358,Tassift,100.91581031051464
1359,Tassousfi,106.60155124589801
1360,Tassrirt,107.47626746026799
1361,Tata,107.35292050149292
1362,Tataoute,106.80778353661299
1363,Tatoft,101.31539522204548
1364,Taza,102.25206715497188
1365,Tazaghine,101.07325062947348
1366,Tazarine,102.62272380315699
1367,Tazart,105.35460789408535
1368,Tazemmourt,106.73561451584101
1369,Taznakht,106.4705451973714
1370,Tazouta,102.91201928840019
1371,Tazroute,100.91273793694563
1372,Tazzarine,106.20937338587828
1373,Taïnaste,101.80984780518338
1374,Tekna,102.0957600697875
1375,Temsamane,101.16513662179932
1376,Temsia,106.70927146170288
1377,Tendrara,103.4659977798583
1378,Ternata,106.77858667564578
1379,Teroual,101.68151163356379
1380,Thar Es-Souk,101.73102453048341
1381,Tichla,114.79782153526321
1382,Tiddas,103.03572858963162
1383,Tidili Fetouaka,105.19652746012434
1384,Tidili Mesfioua,105.46557843778282
1385,Tidli,105.92518076486886
1386,Tidsi Nissendalene,106.89252744801342
1387,Tidzi,105.69458235288039
1388,Tifariti,110.70418934011832
1389,Tifarouine,101.26380216446705
1390,Tiffert N'Ait Hamza,104.53892139694653
1391,Tiflet,102.6422277437523
1392,Tifni,105.2748100864701
1393,Tighassaline,104.09433653112501
1394,Tighedouine,105.57456892775372
1395,Tighirt,107.74810923216864
1396,Tighmi,107.48707961384207
1397,Tiglit,108.60022034589201
1398,Tigouga,106.1739619281143
1399,Tigrigra,103.15125137520954
1400,Tigzmerte,107.37139291549101
1401,Tilemzoun,108.85186423920095
1402,Tilmi,105.03591145947576
1403,Tilougguite,104.85473291086964
1404,Timezgadiouine,106.09588027792051
1405,Timezgana,101.7282059029676
1406,Timhadit,103.41209521330893
1407,Timizguida-Ouftas,105.99535477673635
1408,Timlilt,105.98605049261823
1409,Timoulay,108.05857198359445
1410,Timoulilt,104.62993286456913
1411,Tindine,106.99442599900067
1412,Tinejdad,105.42635328159668
1413,Tinghir,105.41479400615208
1414,Tinzart,106.4022246869281
1415,Tinzouline,106.68126435554586
1416,Tioughza,107.67422847356647
1417,Tiouli,102.10842513409443
1418,Tiout,106.64322424866259
1419,Tiqqi,106.24257707083598
1420,Tisfane,106.88050492061302
1421,Tisqi,104.75563397817314
1422,Tisrasse,106.28232200630009
1423,Tissa,102.1625805660151
1424,Tissaf,103.31477518123575
1425,Tissint,107.43476372212172
1426,Tit Mellil,103.060415759217
1427,Tizaghte,107.51635451754555
1428,Tizgane,100.83116088109091
1429,Tizguine,105.70204163528979
1430,Tizguite,102.92461163247935
1431,Tizgzaouine,106.6684122798033
1432,Tizi N'Ghachou,103.95164451980963
1433,Tizi N'Test,106.18047833349556
1434,Tizi N'isly,104.31056679436006
1435,Tizi Ntakoucht,107.13142103282735
1436,Tizi Ouzli,101.60699035529979
1437,Tiznit,107.41702263476327
1438,Tizoughrane,107.5296575827524
1439,Tizounine,108.05633061518893
1440,Tiztoutine,101.34159940178506
1441,Tlauh,105.09002717258409
1442,Tleta Azlef,101.41320239449851
1443,Tlite,106.90522144595161
1444,Tnine Aday,107.40166752645746
1445,Tnine Aglou,107.34907344449311
1446,Tnine Amellou,107.84287396399304
1447,Toualet,103.99161656247452
1448,Touama,105.38163668476045
1449,Touarga,102.50977282505482
1450,Toubkal,105.97890155855566
1451,Toudgha El Oulia,105.3495779093355
1452,Toudgha Essoufla,105.47756201843731
1453,Toufelaazt,107.03368554450572
1454,Toughmart,106.63633063388988
1455,Touissit,101.93719816871453
1456,Touizgui,108.62195234047249
1457,Toulal,102.64506233367138
1458,Toumliline,107.14358158176765
1459,Toundoute,105.63499459903687
1460,Tounfit,104.31745667895302
1461,Traiba,102.02109615365043
1462,Trougout,101.06498415651731
1463,Tsaft,101.34657032438554
1464,Télouet,105.67399193299934
1465,Témara,102.62857933808118
1466,Tétouan,100.57742823217995
1467,Youssoufia,104.57835133979097
1468,Zaaroura,101.01189342350699
1469,Zag,109.02709859795868
1470,Zaggota,102.29659915808588
1471,Zagmouzen,106.4243951337412
1472,Zagora,106.7081344963517
1473,Zaouia Annahlia,105.7483049267903
1474,Zaouia Sidi Tahar,106.54025911120698
1475,Zaouiat Ahansal,105.04161155899055
1476,Zaouiat Ben Hmida,105.1704306374304
1477,Zaouiat Cheikh,104.12756223208271
1478,Zaouiat Lakouacem,103.81061572395265
1479,Zaouiat Saiss,103.88878645934165
1480,Zaouiat Sidi Ben Hamdoun,103.5950282192789
1481,Zaouiat Sidi Hamza,104.35845180274919
1482,Zaouiat Sidi Kacem,100.70376464631408
1483,Zarkat,101.42027564463206
1484,Zaïda,103.94000891968608
1485,Zaïo,101.36998418264557
1486,Zaïtoune,100.66723598749377
1487,Zeghanghane,101.10476509016007
1488,Zegzel,101.39880834694486
1489,Zemamra,104.15587016334757
1490,Zemrane,105.20286704180762
1491,Zemrane Charqia,105.13805888453498
1492,Zerkten,105.54768539685756
1493,Zghira,101.72378260921687
1494,Ziaida,103.12896375078708
1495,Zinat,100.76418048329651
1496,Zirara,102.25224064965732
1497,Znada,104.81378021277487
1498,Zouada,101.2370414910838
1499,Zouaiat sidi Abdelkader,101.38959163147956
1500,Zoug,114.82729103136808
1501,Zoumi,101.55307865166105
1502,Zrarda,102.60320081422105
1503,Zrizer,101.79325996385887
